DATE,TIME,MODEL CODE,TYPE,BARCODE,SERIAL No.,PASS/NG,50Hz WATTAGE,50Hz WATTAGE FLUCTUATED,50Hz AIR VOLUME,50Hz AIR VOLUME FLUCTUATED,50Hz CLOSED PRESSURE,50Hz CLOSED PRESSURE FLUCTUATED,50Hz AMPERAGE,50Hz AMPERAGE FLUCTUATED,60Hz WATTAGE,60Hz WATTAGE FLUCTUATED,60Hz AIR VOLUME,60Hz AIR VOLUME FLUCTUATED,60Hz CLOSED PRESSURE,60Hz CLOSED PRESSURE FLUCTUATED,60Hz AMPERAGE,60Hz AMPERAGE FLUCTUATED
28/07/2025,10:00:25,200HP1000P,N,,250700025,1,193.0,1.0,185.0,0.0,53.5,0.10000000000000142,3.07,0.009999999999999787,237.0,0.0,207.0,1.0,62.4,0.0,3.42,0.009999999999999787
28/07/2025,10:03:05,200HP1000P,N,,250700026,1,194.0,1.0,186.0,1.0,53.6,0.10000000000000142,3.06,0.009999999999999787,239.0,2.0,206.0,1.0,62.6,0.20000000000000284,3.42,0.0
28/07/2025,10:04:47,200HP1000P,N,,250700027,1,191.0,3.0,185.0,1.0,52.8,0.8000000000000043,3.01,0.050000000000000266,236.0,3.0,206.0,0.0,61.7,0.8999999999999986,3.37,0.04999999999999982
28/07/2025,10:07:05,200HP1000P,N,,250700028,1,192.0,1.0,185.0,0.0,53.1,0.30000000000000426,3.04,0.03000000000000025,238.0,2.0,207.0,1.0,62.0,0.29999999999999716,3.39,0.020000000000000018
28/07/2025,10:09:34,200HP1000P,N,,250700029,1,196.0,4.0,187.0,2.0,53.8,0.6999999999999957,3.07,0.029999999999999805,241.0,3.0,208.0,1.0,63.1,1.1000000000000014,3.45,0.06000000000000005
28/07/2025,10:12:10,200HP1000P,N,,250700030,1,196.0,0.0,187.0,0.0,53.7,0.09999999999999432,3.08,0.010000000000000231,242.0,1.0,207.0,1.0,62.5,0.6000000000000014,3.44,0.010000000000000231
28/07/2025,10:15:06,200HP1000P,N,,250700031,1,193.0,3.0,185.0,2.0,53.0,0.7000000000000028,3.04,0.040000000000000036,239.0,3.0,207.0,0.0,62.2,0.29999999999999716,3.4,0.040000000000000036
28/07/2025,10:42:40,60HP20220S,N,,325002058,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,178.1,58.5,148.5,39.3,22.900000000000006,1.33,2.07
28/07/2025,10:43:44,60HP20220P,N,,325002058,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,5.299999999999997,59.9,1.3999999999999986,39.9,0.6000000000000014,1.12,0.20999999999999996
28/07/2025,10:45:15,60HP20220S,N,,325002059,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,5.699999999999996,58.9,1.0,40.0,0.10000000000000142,1.34,0.21999999999999997
28/07/2025,10:46:14,60HP20220P,N,,325002059,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,5.699999999999996,60.4,1.5,40.5,0.5,1.12,0.21999999999999997
28/07/2025,10:47:46,60HP20220S,N,,325002060,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2,5.600000000000001,58.9,1.5,39.8,0.7000000000000028,1.34,0.21999999999999997
28/07/2025,10:48:48,60HP20220P,N,,325002060,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,5.400000000000006,61.0,2.1000000000000014,40.5,0.7000000000000028,1.12,0.21999999999999997
28/07/2025,10:50:47,60HP20220S,N,,325002061,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,6.200000000000003,59.5,1.5,40.1,0.3999999999999986,1.35,0.22999999999999998
28/07/2025,10:52:14,60HP20220P,N,,325002061,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,5.899999999999999,61.3,1.7999999999999972,40.8,0.6999999999999957,1.11,0.24
28/07/2025,10:53:56,60HP20220S,N,,325002062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,6.899999999999999,59.6,1.6999999999999957,40.0,0.7999999999999972,1.36,0.25
28/07/2025,10:55:07,60HP20220P,N,,325002062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,6.0,62.1,2.5,41.2,1.2000000000000028,1.13,0.2300000000000002
28/07/2025,10:56:58,60HP20220S,N,,325002063,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,4.299999999999997,58.4,3.700000000000003,39.1,2.1000000000000014,1.33,0.20000000000000018
28/07/2025,10:57:48,60HP20220P,N,,325002063,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,5.399999999999999,60.8,2.3999999999999986,40.3,1.1999999999999957,1.12,0.20999999999999996
28/07/2025,11:10:44,60HP20220S,N,,325002064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,4.899999999999999,58.0,2.799999999999997,39.5,0.7999999999999972,1.34,0.21999999999999997
28/07/2025,11:11:43,60HP20220P,N,,325002064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,5.399999999999999,59.9,1.8999999999999986,40.5,1.0,1.12,0.21999999999999997
28/07/2025,11:13:49,60HP20220S,N,,325002065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1,6.700000000000003,60.0,0.10000000000000142,40.4,0.10000000000000142,1.33,0.20999999999999996
28/07/2025,11:14:45,60HP20220P,N,,325002065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,5.5,61.8,1.7999999999999972,41.1,0.7000000000000028,1.13,0.20000000000000018
28/07/2025,11:16:00,60HP20220S,N,,325002066,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,5.299999999999997,59.4,2.3999999999999986,40.2,0.8999999999999986,1.33,0.20000000000000018
28/07/2025,11:16:58,60HP20220P,N,,325002066,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,5.100000000000001,61.7,2.3000000000000043,41.1,0.8999999999999986,1.13,0.20000000000000018
28/07/2025,11:18:32,60HP20220S,N,,325002067,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1,5.300000000000004,59.4,2.3000000000000043,40.0,1.1000000000000014,1.33,0.20000000000000018
28/07/2025,11:19:30,60HP20220P,N,,325002067,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,5.399999999999999,61.8,2.3999999999999986,41.2,1.2000000000000028,1.12,0.20999999999999996
28/07/2025,11:20:46,60HP20220S,N,,325002068,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,4.599999999999994,58.4,3.3999999999999986,39.6,1.6000000000000014,1.34,0.21999999999999997
28/07/2025,11:21:40,60HP20220P,N,,325002068,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,5.599999999999994,59.7,1.3000000000000043,40.2,0.6000000000000014,1.12,0.21999999999999997
28/07/2025,11:23:09,60HP20220S,N,,325002069,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,7.0,58.4,1.3000000000000043,39.4,0.8000000000000043,1.36,0.24
28/07/2025,11:24:07,60HP20220P,N,,325002069,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,6.0,61.0,2.6000000000000014,40.8,1.3999999999999986,1.12,0.24
28/07/2025,11:26:41,60HP20220S,N,,325002070,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,6.0,59.2,1.7999999999999972,39.8,1.0,1.36,0.24
28/07/2025,11:28:04,60HP20220P,N,,325002070,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,6.200000000000003,61.7,2.5,41.1,1.3000000000000043,1.12,0.24
28/07/2025,11:29:29,60HP20220S,N,,325002071,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,4.5,57.8,3.9000000000000057,39.0,2.1000000000000014,1.33,0.20999999999999996
28/07/2025,11:30:31,60HP20220P,N,,325002071,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,5.299999999999997,60.5,2.700000000000003,40.1,1.1000000000000014,1.12,0.20999999999999996
28/07/2025,11:31:59,60HP20220S,N,,325002072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,4.799999999999997,57.6,2.8999999999999986,39.1,1.0,1.35,0.22999999999999998
28/07/2025,11:33:00,60HP20220P,N,,325002072,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5.399999999999999,59.3,1.6999999999999957,39.8,0.6999999999999957,1.13,0.2200000000000002
28/07/2025,11:34:38,60HP20220S,N,,325002073,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2,6.100000000000001,58.8,0.5,39.9,0.10000000000000142,1.33,0.20000000000000018
28/07/2025,11:35:34,60HP20220P,N,,325002073,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,5.100000000000001,60.7,1.9000000000000057,40.6,0.7000000000000028,1.12,0.20999999999999996
28/07/2025,11:42:43,60HP20220S,N,,325002074,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4,5.299999999999997,56.7,4.0,38.7,1.8999999999999986,1.36,0.24
28/07/2025,11:43:52,60HP20220P,N,,325002074,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,6.100000000000001,59.7,3.0,40.0,1.2999999999999972,1.13,0.2300000000000002
28/07/2025,11:45:25,60HP20220S,N,,325002075,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,4.800000000000004,57.9,1.8000000000000043,38.8,1.2000000000000028,1.32,0.19000000000000017
28/07/2025,11:46:18,60HP20220P,N,,325002075,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,4.700000000000003,60.0,2.1000000000000014,39.8,1.0,1.12,0.19999999999999996
28/07/2025,11:47:57,60HP20220S,N,,325002076,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,5.600000000000001,58.6,1.3999999999999986,39.9,0.10000000000000142,1.34,0.21999999999999997
28/07/2025,11:48:52,60HP20220P,N,,325002076,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,5.799999999999997,60.2,1.6000000000000014,40.4,0.5,1.11,0.22999999999999998
28/07/2025,11:50:20,60HP20220S,N,,325002077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,5.399999999999999,58.0,2.200000000000003,40.1,0.29999999999999716,1.34,0.22999999999999998
28/07/2025,11:51:30,60HP20220P,N,,325002077,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,5.399999999999999,59.8,1.7999999999999972,40.7,0.6000000000000014,1.13,0.2100000000000002
28/07/2025,11:54:49,60HP20220S,N,,325002078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,5.399999999999999,58.4,1.3999999999999986,39.7,1.0,1.35,0.2200000000000002
28/07/2025,11:55:46,60HP20220P,N,,325002078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,5.800000000000004,60.0,1.6000000000000014,40.3,0.5999999999999943,1.12,0.22999999999999998
28/07/2025,11:57:31,60HP20220S,N,,325002079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,5.900000000000006,58.4,1.6000000000000014,39.9,0.3999999999999986,1.34,0.21999999999999997
28/07/2025,11:58:24,60HP20220P,N,,325002079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,5.300000000000004,60.0,1.6000000000000014,40.7,0.8000000000000043,1.12,0.21999999999999997
28/07/2025,11:59:42,60HP20220S,N,,325002080,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,4.200000000000003,56.8,3.200000000000003,38.3,2.4000000000000057,1.32,0.19999999999999996
28/07/2025,12:00:34,60HP20220P,N,,325002080,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,5.200000000000003,59.4,2.6000000000000014,39.4,1.1000000000000014,1.11,0.20999999999999996
28/07/2025,12:01:55,60HP20220S,N,,325002081,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,6.700000000000003,58.5,0.8999999999999986,40.1,0.7000000000000028,1.35,0.24
28/07/2025,12:02:49,60HP20220P,N,,325002081,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,6.0,59.9,1.3999999999999986,40.8,0.6999999999999957,1.12,0.22999999999999998
28/07/2025,12:05:01,60HP20220S,N,,325002082,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.1,7.0,58.9,1.0,40.0,0.7999999999999972,1.34,0.21999999999999997
28/07/2025,12:05:58,60HP20220P,N,,325002082,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,5.800000000000004,61.0,2.1000000000000014,41.1,1.1000000000000014,1.12,0.21999999999999997
28/07/2025,12:07:45,60HP20220S,N,,325002083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2,4.900000000000006,58.0,3.0,39.8,1.3000000000000043,1.35,0.22999999999999998
28/07/2025,12:08:39,60HP20220P,N,,325002083,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,6.0,59.6,1.6000000000000014,40.2,0.4000000000000057,1.12,0.22999999999999998
28/07/2025,12:10:05,60HP20220S,N,,325002084,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,5.699999999999996,58.6,1.0,40.4,0.19999999999999574,1.34,0.21999999999999997
28/07/2025,12:10:57,60HP20220P,N,,325002084,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,5.600000000000001,60.4,1.7999999999999972,41.0,0.6000000000000014,1.13,0.2100000000000002
28/07/2025,12:12:50,60HP20220S,N,,325002085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,6.200000000000003,57.8,2.6000000000000014,39.7,1.2999999999999972,1.34,0.2100000000000002
28/07/2025,12:14:14,60HP20220P,N,,325002085,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,5.700000000000003,59.7,1.9000000000000057,40.8,1.0999999999999943,1.12,0.21999999999999997
28/07/2025,12:15:34,60HP20220S,N,,325002086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,5.100000000000001,58.5,1.2000000000000028,39.7,1.0999999999999943,1.34,0.21999999999999997
28/07/2025,12:16:29,60HP20220P,N,,325002086,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5.799999999999997,60.0,1.5,39.9,0.19999999999999574,1.12,0.21999999999999997
28/07/2025,12:17:43,60HP20220S,N,,325002087,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,4.600000000000001,57.3,2.700000000000003,39.4,0.5,1.33,0.20999999999999996
28/07/2025,12:19:18,60HP20220P,N,,325002087,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7,5.0,59.6,2.3000000000000043,40.5,1.1000000000000014,1.12,0.20999999999999996
28/07/2025,12:20:59,60HP20220S,N,,325002088,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,6.899999999999999,58.8,0.8000000000000043,40.0,0.5,1.33,0.20999999999999996
28/07/2025,12:22:00,60HP20220P,N,,325002088,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.600000000000001,61.4,2.6000000000000014,41.1,1.1000000000000014,1.11,0.21999999999999997
28/07/2025,12:23:30,60HP20220S,N,,325002089,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,4.600000000000001,57.9,3.5,40.0,1.1000000000000014,1.33,0.21999999999999997
28/07/2025,12:24:25,60HP20220P,N,,325002089,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5.5,59.7,1.8000000000000043,40.3,0.29999999999999716,1.12,0.20999999999999996
28/07/2025,12:25:45,60HP20220S,N,,325002090,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,7.299999999999997,60.3,0.5999999999999943,40.8,0.5,1.34,0.21999999999999997
28/07/2025,12:26:40,60HP20220P,N,,325002090,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.9,5.5,62.0,1.7000000000000028,41.1,0.30000000000000426,1.13,0.2100000000000002
28/07/2025,12:27:59,60HP20220S,N,,325002091,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,4.200000000000003,57.7,4.299999999999997,39.3,1.8000000000000043,1.34,0.2100000000000002
28/07/2025,12:28:53,60HP20220P,N,,325002091,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,5.600000000000001,59.6,1.8999999999999986,40.3,1.0,1.13,0.2100000000000002
28/07/2025,12:30:23,60HP20220S,N,,325002092,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,4.299999999999997,57.6,2.0,39.9,0.3999999999999986,1.33,0.20000000000000018
28/07/2025,12:32:03,60HP20220P,N,,325002092,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,5.0,59.5,1.8999999999999986,40.5,0.6000000000000014,1.12,0.20999999999999996
28/07/2025,12:33:19,60HP20220S,N,,325002093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,5.300000000000004,57.4,2.1000000000000014,39.1,1.3999999999999986,1.32,0.19999999999999996
28/07/2025,12:34:13,60HP20220P,N,,325002093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,5.300000000000004,59.4,2.0,39.9,0.7999999999999972,1.11,0.20999999999999996
28/07/2025,12:35:36,60HP20220S,N,,325002094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.700000000000003,58.3,1.1000000000000014,39.5,0.3999999999999986,1.33,0.21999999999999997
28/07/2025,12:36:58,60HP20220P,N,,325002094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5.399999999999999,59.9,1.6000000000000014,40.1,0.6000000000000014,1.12,0.20999999999999996
28/07/2025,12:41:28,60HP20220S,N,,325002095,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4,5.299999999999997,58.0,1.8999999999999986,39.2,0.8999999999999986,1.32,0.19999999999999996
28/07/2025,12:42:24,60HP20220P,N,,325002095,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5.299999999999997,59.4,1.3999999999999986,39.6,0.3999999999999986,1.11,0.20999999999999996
28/07/2025,12:43:41,60HP20220S,N,,325002096,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3,6.199999999999996,58.9,0.5,40.5,0.8999999999999986,1.34,0.22999999999999998
28/07/2025,12:44:33,60HP20220P,N,,325002096,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,5.699999999999996,60.5,1.6000000000000014,41.0,0.5,1.12,0.21999999999999997
28/07/2025,12:45:47,60HP20220S,N,,325002097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,4.299999999999997,57.5,3.0,39.2,1.7999999999999972,1.32,0.19999999999999996
28/07/2025,12:46:44,60HP20220P,N,,325002097,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,5.399999999999999,59.8,2.299999999999997,40.2,1.0,1.12,0.19999999999999996
28/07/2025,12:48:04,60HP20220S,N,,325002098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,7.5,58.3,1.5,39.6,0.6000000000000014,1.34,0.21999999999999997
28/07/2025,12:49:01,60HP20220P,N,,325002098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,5.899999999999999,60.8,2.5,40.4,0.7999999999999972,1.12,0.21999999999999997
28/07/2025,12:50:23,60HP20220S,N,,325002099,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,5.5,59.4,1.3999999999999986,40.5,0.10000000000000142,1.33,0.20999999999999996
28/07/2025,12:51:21,60HP20220P,N,,325002099,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1,5.5,61.1,1.7000000000000028,41.0,0.5,1.12,0.20999999999999996
28/07/2025,12:52:38,60HP20220S,N,,325002100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,4.600000000000001,57.2,3.8999999999999986,39.4,1.6000000000000014,1.33,0.20999999999999996
28/07/2025,12:53:34,60HP20220P,N,,325002100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5.600000000000001,59.6,2.3999999999999986,40.5,1.1000000000000014,1.11,0.21999999999999997
28/07/2025,12:54:48,60HP20220S,N,,325002101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,5.5,58.3,1.3000000000000043,39.8,0.7000000000000028,1.33,0.21999999999999997
28/07/2025,12:55:43,60HP20220P,N,,325002101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,5.399999999999999,60.1,1.8000000000000043,40.7,0.9000000000000057,1.13,0.20000000000000018
28/07/2025,14:01:05,60HP20220S,N,,325002102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,6.399999999999999,59.6,0.5,39.9,0.8000000000000043,1.33,0.20000000000000018
28/07/2025,14:02:02,60HP20220P,N,,325002102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,5.399999999999999,61.4,1.7999999999999972,40.7,0.8000000000000043,1.11,0.21999999999999997
28/07/2025,14:03:24,60HP20220S,N,,325002103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2,5.0,59.1,2.299999999999997,40.0,0.7000000000000028,1.33,0.21999999999999997
28/07/2025,14:04:18,60HP20220P,N,,325002103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,5.400000000000006,61.2,2.1000000000000014,40.9,0.8999999999999986,1.12,0.20999999999999996
28/07/2025,14:05:37,60HP20220S,N,,325002104,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,5.200000000000003,59.0,2.200000000000003,40.2,0.6999999999999957,1.32,0.19999999999999996
28/07/2025,14:06:31,60HP20220P,N,,325002104,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,5.200000000000003,61.0,2.0,40.9,0.6999999999999957,1.11,0.20999999999999996
28/07/2025,14:07:48,60HP20220S,N,,325002105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,4.100000000000001,58.8,2.200000000000003,39.9,1.0,1.3,0.18999999999999995
28/07/2025,14:08:42,60HP20220P,N,,325002105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,4.699999999999996,60.1,1.3000000000000043,40.4,0.5,1.12,0.17999999999999994
28/07/2025,14:10:05,60HP20220S,N,,325002106,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,5.099999999999994,58.3,1.8000000000000043,39.5,0.8999999999999986,1.32,0.19999999999999996
28/07/2025,14:11:01,60HP20220P,N,,325002106,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,5.199999999999996,60.0,1.7000000000000028,40.2,0.7000000000000028,1.11,0.20999999999999996
28/07/2025,14:12:30,60HP20220S,N,,325002107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,5.799999999999997,58.4,1.6000000000000014,39.8,0.4000000000000057,1.34,0.22999999999999998
28/07/2025,14:13:30,60HP20220P,N,,325002107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,6.0,59.9,1.5,40.1,0.30000000000000426,1.12,0.21999999999999997
28/07/2025,14:15:16,60HP20220S,N,,325002108,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,6.600000000000001,59.0,0.8999999999999986,40.0,0.10000000000000142,1.35,0.22999999999999998
28/07/2025,14:16:27,60HP20220P,N,,325002108,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,5.700000000000003,60.2,1.2000000000000028,40.4,0.3999999999999986,1.12,0.22999999999999998
28/07/2025,14:17:48,60HP20220S,N,,325002109,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,4.5,57.4,2.8000000000000043,39.1,1.2999999999999972,1.34,0.21999999999999997
28/07/2025,14:18:43,60HP20220P,N,,325002109,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,5.5,59.4,2.0,40.0,0.8999999999999986,1.11,0.22999999999999998
28/07/2025,14:20:06,60HP20220S,N,,325002110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,6.200000000000003,59.2,0.19999999999999574,39.7,0.29999999999999716,1.31,0.19999999999999996
28/07/2025,14:21:00,60HP20220P,N,,325002110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,5.299999999999997,61.5,2.299999999999997,40.4,0.6999999999999957,1.11,0.19999999999999996
28/07/2025,14:22:17,60HP20220S,N,,325002111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,3.6999999999999957,57.4,4.100000000000001,38.9,1.5,1.33,0.21999999999999997
28/07/2025,14:23:11,60HP20220P,N,,325002111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,5.5,59.6,2.200000000000003,39.9,1.0,1.11,0.21999999999999997
28/07/2025,14:24:23,60HP20220S,N,,325002112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,6.899999999999999,58.2,1.3999999999999986,39.4,0.5,1.33,0.21999999999999997
28/07/2025,14:25:19,60HP20220P,N,,325002112,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,5.199999999999996,60.7,2.5,40.5,1.1000000000000014,1.11,0.21999999999999997
28/07/2025,14:30:08,60HP20220S,N,,325002113,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,4.699999999999996,58.0,2.700000000000003,39.8,0.7000000000000028,1.32,0.20999999999999996
28/07/2025,14:31:01,60HP20220P,N,,325002113,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,5.5,59.4,1.3999999999999986,40.0,0.20000000000000284,1.11,0.20999999999999996
28/07/2025,14:33:01,60HP20220S,N,,325002114,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6,6.800000000000004,58.3,1.1000000000000014,39.7,0.29999999999999716,1.34,0.22999999999999998
28/07/2025,14:33:54,60HP20220P,N,,325002114,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9,5.700000000000003,61.1,2.8000000000000043,40.9,1.1999999999999957,1.12,0.21999999999999997
28/07/2025,14:35:24,60HP20220S,N,,325002115,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,6.100000000000001,59.4,1.7000000000000028,40.0,0.8999999999999986,1.36,0.24
28/07/2025,14:36:16,60HP20220P,N,,325002115,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,6.0,60.8,1.3999999999999986,40.7,0.7000000000000028,1.12,0.24
28/07/2025,14:37:44,60HP20220S,N,,325002116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,4.100000000000001,57.3,3.5,39.1,1.6000000000000014,1.33,0.20999999999999996
28/07/2025,14:39:22,60HP20220P,N,,325002116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,5.200000000000003,59.5,2.200000000000003,40.1,1.0,1.11,0.21999999999999997
